source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Return an error when wallet is nil rather than panic (#6875) ([bc883aa,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-alpha.19
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Slasher protection race condition fix  (#6871) ([0d6fb72](https://gith,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-alpha.19
prysm,validator,missing_input_validation,malformed_input,Info,C_candidate,Various security fixes,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-alpha.25
prysm,validator,missing_input_validation,malformed_input,Info,B_corroborated,Fix panic that happens if you wallet-v2 recover 1 account (#7351) ([c0,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-alpha.27
prysm,beacon-chain:slashing,missing_input_validation,crafted_state,Info,C_candidate,Fall back to ValidationIgnore in the event of a validation panic (#741,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-alpha.28
prysm,validator,missing_input_validation,malformed_input,Info,C_candidate,"Several fixes, including many security recommended fixes.",https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.0
prysm,beacon-chain:slashing,missing_input_validation,crafted_state,Info,B_corroborated,Deep Source Security Issues (#7617) ([e54ac48](https://github.com/prys,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.0
prysm,p2p-interface,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,Fix panic issues on beacon node shutdown (#7625) ([7e2112b](https://gi,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.0
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,C_candidate,Web UI Security Improvements (#7676) ([2d4bfbb](https://github.com/pry,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.1
prysm,beacon-chain:deposit,improper_state_update,crafted_state,Info,C_candidate,Update Dependencies for Bug Fixes and OSS Vulnerability Patching (#764,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.2
prysm,bls,missing_input_validation,crafted_state,Info,B_corroborated,Security patch from go 1.15.5,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0-beta.3
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Fix potential panic with nil *big.Int (#7874) ([c3fc409](https://githu,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0
prysm,beacon-chain:attestation,other,malicious_attestation,Info,B_corroborated,Refactor HD Wallets for Enhanced Security (#7821) ([7449eba](https://g,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.0
prysm,beacon-chain:slashing,other,malformed_input,Info,B_corroborated,Update security.txt (#7956) ([987205a](https://github.com/prysmaticlab,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.1
prysm,beacon-chain:attestation,other,malicious_attestation,Info,B_corroborated,Resolve panic on shutdown with offline eth1 node (#8033) ([fbbdd94](ht,https://github.com/OffchainLabs/prysm/releases/tag/v1.0.5
prysm,beacon-chain:slashing,missing_input_validation,malformed_input,Info,B_corroborated,Fix Slasher Backup DB panic on call. (#8099) ([630d573](https://github,https://github.com/OffchainLabs/prysm/releases/tag/v1.1.0
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Validator nil duty should not panic (#8171) ([bf673ec](https://github.,https://github.com/OffchainLabs/prysm/releases/tag/v1.1.0
prysm,other,other,internal_only,Info,C_candidate,Updating to this release from v1.2.0 is only required if you are affec,https://github.com/OffchainLabs/prysm/releases/tag/v1.2.1
prysm,beacon-chain:slashing,missing_input_validation,crafted_state,Info,B_corroborated,Fix race condition in TestService_Initialized (#8597) ([fa20843](https,https://github.com/OffchainLabs/prysm/releases/tag/v1.3.4
prysm,beacon-chain:slashing,missing_input_validation,malformed_input,Info,B_corroborated,Security: This release contains an update to the most recent blst cryp,https://github.com/OffchainLabs/prysm/releases/tag/v1.3.6
prysm,beacon-chain:deposit,improper_state_update,malformed_input,Info,B_corroborated,Update golang to 1.16.4 (security related update) #8868,https://github.com/OffchainLabs/prysm/releases/tag/v1.3.9
prysm,beacon-chain:slashing,other,malformed_input,Info,C_candidate,❗❗This release contains a security fix (#8910) and it is recommended t,https://github.com/OffchainLabs/prysm/releases/tag/v1.3.10
prysm,beacon-chain:attestation,missing_input_validation,malicious_attestation,Info,B_corroborated,Fix Panic When Accessing State Frequently (#8928) ([503ec12](https://g,https://github.com/OffchainLabs/prysm/releases/tag/v1.3.10
prysm,beacon-chain:deposit,missing_input_validation,malformed_input,Info,B_corroborated,UI: Add security headers #9775,https://github.com/OffchainLabs/prysm/releases/tag/v2.0.2
prysm,other,other,internal_only,Info,C_candidate,Added another encryption key to security.txt. #9896,https://github.com/OffchainLabs/prysm/releases/tag/v2.0.3
prysm,beacon-chain:justification-and-finality,other,malformed_input,Info,C_candidate,Add justifications to gosec security finding suppression. #10005,https://github.com/OffchainLabs/prysm/releases/tag/v2.0.5
prysm,other,other,internal_only,Info,C_candidate,Go version updated to security release [1.17.9](https://groups.google.,https://github.com/OffchainLabs/prysm/releases/tag/v2.1.0
prysm,beacon-chain:withdrawal,integer_overflow_underflow,malformed_input,Info,B_corroborated,Race condition with blockchain service Head() #10741,https://github.com/OffchainLabs/prysm/releases/tag/v2.1.3
prysm,beacon-chain:withdrawal,integer_overflow_underflow,malformed_input,Info,C_candidate,Race condition with validator's highest valid slot accessor #10722,https://github.com/OffchainLabs/prysm/releases/tag/v2.1.3
prysm,p2p-interface,unhandled_error_or_nil,malformed_input,Info,B_corroborated,Eth1 connection API panic #10938,https://github.com/OffchainLabs/prysm/releases/tag/v2.1.4
prysm,validator,missing_input_validation,malformed_input,Info,B_corroborated,Handle panic when rpc client is not yet initialized #11528,https://github.com/OffchainLabs/prysm/releases/tag/v3.1.2
prysm,builder,missing_input_validation,malformed_input,Info,B_corroborated,Sync: bandwidth limiter panic #11988,https://github.com/OffchainLabs/prysm/releases/tag/v3.2.2-rc.0
prysm,builder,unhandled_error_or_nil,peer,Info,B_corroborated,Fix Panic In Builder Service https://github.com/prysmaticlabs/prysm/pu,https://github.com/OffchainLabs/prysm/releases/tag/v4.0.3
prysm,builder,missing_input_validation,malicious_attestation,Info,B_corroborated,Avoid panic on nil broadcast object #12369,https://github.com/OffchainLabs/prysm/releases/tag/v4.0.4
prysm,other,resource_exhaustion,internal_only,Info,B_corroborated,Release lock before panic for feed #12464,https://github.com/OffchainLabs/prysm/releases/tag/v4.0.6
prysm,other,other,internal_only,Info,C_candidate,Happy new year! We have an incredibly exciting release to kick off the,https://github.com/OffchainLabs/prysm/releases/tag/v4.2.0
prysm,beacon-chain:slashing,race_condition,malformed_input,Info,B_corroborated,fix race condition when pinging peers #13701,https://github.com/OffchainLabs/prysm/releases/tag/v5.0.2
prysm,validator,missing_input_validation,crafted_state,Info,B_corroborated,Fixed nil block panic in API #14063,https://github.com/OffchainLabs/prysm/releases/tag/v5.1.0
prysm,p2p-interface,missing_input_validation,malformed_input,Info,B_corroborated,Fix panic on empty block result in REST API #14280,https://github.com/OffchainLabs/prysm/releases/tag/v5.1.0
prysm,validator,missing_input_validation,malformed_input,Info,B_corroborated,Prysm v5.1.1 contains an updated implementation of the beacon api stre,https://github.com/OffchainLabs/prysm/releases/tag/v5.1.2
prysm,other,other,internal_only,Info,C_candidate,No security items to note in this release.,https://github.com/OffchainLabs/prysm/releases/tag/v5.2.0
prysm,validator,missing_input_validation,malformed_input,Info,B_corroborated,There are no known security issues in this release.,https://github.com/OffchainLabs/prysm/releases/tag/v7.1.3
reth,other,other,internal_only,Info,C_candidate,chore(meta): remove security link from issue template config (#9350),https://github.com/paradigmxyz/reth/commit/a4ba294fa5c6a6158a0c993ee453afcb4e57197c
reth,rpc,missing_input_validation,malformed_input,Info,B_corroborated,fix: Bearer token parsing vulnerability  (#18712),https://github.com/paradigmxyz/reth/commit/aa192c255b53335ba509987c82ab26e79e954195
reth,gas,resource_exhaustion,malformed_input,Info,C_candidate,chore: remove DOS line endings from basefee.rs (#7685),https://github.com/paradigmxyz/reth/commit/bb67c40d56870c9e5311ff78805c2224612c3c08
reth,rpc,other,malformed_input,Info,B_corroborated,fix(rpc): prevent panic in log subscription on broadcast lag (#23561),https://github.com/paradigmxyz/reth/commit/6e4009eed404816b3d33c2869e2022189af17df7
reth,p2p,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,fix(net): avoid itertools Format panic in tracing log (#23331),https://github.com/paradigmxyz/reth/commit/357188f91817691d123d777a101df87820443623
reth,other,unhandled_error_or_nil,malicious_tx,Info,C_candidate,fix: catch panics of named tasks (#22386),https://github.com/paradigmxyz/reth/commit/b6bcd7e6bda28c4d5798f7535e7bab499aebbc2f
reth,txpool,integer_overflow_underflow,malicious_tx,Info,B_corroborated,fix(prune): avoid panic in tx lookup (#21275),https://github.com/paradigmxyz/reth/commit/72e1467ba3a6ea2396c49902793e7de3845faf41
reth,other,unhandled_error_or_nil,malicious_tx,Info,B_corroborated,fix(tasks): install panic handler on all worker pools (#22993),https://github.com/paradigmxyz/reth/commit/1589f0f68482ed02ba955f532d4e8fb696d5a634
reth,other,unhandled_error_or_nil,internal_only,Info,B_corroborated,fix: avoid panic in new-payload-fcu benchmark (#18602),https://github.com/paradigmxyz/reth/commit/f07d9248b923261ceff3547edaf420c000353214
reth,state-trie,other,malformed_input,Info,B_corroborated,fix(reth-bench): do not panic on empty results (#18570),https://github.com/paradigmxyz/reth/commit/5bc507bfafe39f7691a68e51e41ab9c05b9fc86e
reth,state-trie,improper_state_update,malformed_input,Info,B_corroborated,chore(engine): avoid panic on mpsc send in sparse trie worker (#18502),https://github.com/paradigmxyz/reth/commit/c45817c1f21b13368f75ffb1058dd1457d380f9f
reth,state-trie,improper_state_update,malformed_input,Info,B_corroborated,chore(trie): do not panic in trie cursor subnode `Debug` impl (#16013),https://github.com/paradigmxyz/reth/commit/1d17787a3c9a4736a7a985fa3a7514f2b7a4a5fb
reth,rpc,unhandled_error_or_nil,internal_only,Info,B_corroborated,chore: not panic on `RpcBlockProvider` (#13841),https://github.com/paradigmxyz/reth/commit/d9ef7f6df6cc63dee0211fcf38411a67c9ee2d73
reth,database,other,internal_only,Info,C_candidate,chore: include path in panic (#12407),https://github.com/paradigmxyz/reth/commit/86230d99624fc8c9ef81c6e6b340b9a8c39beead
reth,p2p,unhandled_error_or_nil,internal_only,Info,B_corroborated,fix: prevent panic during enr conversion (#10824),https://github.com/paradigmxyz/reth/commit/b3f87ec20a5fa9bf7ba7556ff1c7c361f55db8b1
reth,database,unhandled_error_or_nil,internal_only,Info,B_corroborated,fix(libmdbx): do not panic on timeout when closing cursor (#10838),https://github.com/paradigmxyz/reth/commit/265e92685d9c2ae133f47b82650bef18012170f4
reth,other,other,internal_only,Info,C_candidate,chore: track_caller for functions that panic (#9626),https://github.com/paradigmxyz/reth/commit/fbef7f3f74ae20d3266e62323efb5b42c9197ad6
reth,other,other,internal_only,Info,C_candidate,test: include unexpected event in panic (#9087),https://github.com/paradigmxyz/reth/commit/c3cae954313524ede09854af02132266601d56b1
reth,block-processing,missing_input_validation,malicious_block,Info,B_corroborated,fix(stages): do not panic in `disable_all` (#9630),https://github.com/paradigmxyz/reth/commit/820d3da2f68de10a5280f2fa771734abd7bae835
reth,engine-api,unhandled_error_or_nil,malicious_block,Info,B_corroborated,fix: dont panic on invalud fcu response (#8725),https://github.com/paradigmxyz/reth/commit/22e18ac2d9935511e1de20c361d5c385ffef1a6c
reth,block-processing,missing_bounds_check,malicious_block,Info,B_corroborated,fix: dont panic on invalid l1 blockinfo calldata (#7834),https://github.com/paradigmxyz/reth/commit/86980836b8cc7e36ecf47400485f544cd2ffe2eb
reth,crypto,missing_input_validation,malformed_input,Info,B_corroborated,fix: panic conditions for concat kdf in ecies (#7171),https://github.com/paradigmxyz/reth/commit/82ec589dee7134e55cebc471d15749b6d43abf32
reth,p2p,unhandled_error_or_nil,malicious_p2p_message,Info,B_corroborated,Convert panic to debug log (#7436),https://github.com/paradigmxyz/reth/commit/7cb05d58294531bbb564554e0f381484f1790a14
reth,other,other,internal_only,Info,C_candidate,feat(cli): enable backtrace on panic by default (#5942),https://github.com/paradigmxyz/reth/commit/0520c62bb6c7873e0dc7ea3ebabe66a0d371a9b4
reth,other,other,internal_only,Info,C_candidate,chore: decriptive panic on non-existing block indices (#5425),https://github.com/paradigmxyz/reth/commit/fd392ba0b90a1fe16311782b0a2ef74e411b77ec
reth,state-trie,consensus_divergence,malformed_input,Info,C_candidate,chore: improve empty hardforks panic message (#3279),https://github.com/paradigmxyz/reth/commit/e78d2fc0b0df1b700ae5db2843592bb47bb38224
reth,opcodes,other,malformed_input,Info,B_corroborated,fix: dont panic on invalid opcode (#3255),https://github.com/paradigmxyz/reth/commit/729d4ad30f1d2a7e81683a94510b22935922f7fb
reth,rpc,other,malicious_tx,Info,B_corroborated,fix: prevent panic in trace call (#3216),https://github.com/paradigmxyz/reth/commit/a8be68a82c20ecf6b50ea66d8a706a3493c9bce0
reth,rpc,unhandled_error_or_nil,malformed_input,Info,B_corroborated,chore: dont panic on unsupported tag (#2578),https://github.com/paradigmxyz/reth/commit/a00ba2ad7b9a7262affda5d071b704d48eacb0c1
reth,rpc,unhandled_error_or_nil,malformed_input,Info,B_corroborated,chore: convert panic into error (#2035),https://github.com/paradigmxyz/reth/commit/f633a5d7619577917ce24bd2b7066ae02db487a1
reth,block-processing,unhandled_error_or_nil,internal_only,Info,B_corroborated,"fix: do not panic on safe, finalized BlockIdProvider (#2628)",https://github.com/paradigmxyz/reth/commit/58a4a8ea86bdf7e1e1f61231ded42e94c2887ff4
reth,rpc,resource_exhaustion,malformed_input,Info,B_corroborated,chore(rpc): return error instead of panic (#1856),https://github.com/paradigmxyz/reth/commit/1891e13d301e8c00e4409bfe18a1ed9692d06952
reth,other,resource_exhaustion,internal_only,Info,B_corroborated,ci(hive): fix eels runner OOM crashes (#22373),https://github.com/paradigmxyz/reth/commit/6552a3a9abd6e89af0d946dea0d25a7ac105bb9b
reth,other,unhandled_error_or_nil,internal_only,Info,B_corroborated,fix: crash ExEx task when the ExEx future returns (#7633),https://github.com/paradigmxyz/reth/commit/aa32f7bfa34b48d5be59015fd522761475f8a2e7
reth,state-trie,race_condition,malformed_input,Info,B_corroborated,fix: storage lock race condition (#17823),https://github.com/paradigmxyz/reth/commit/772d92056da6ddb40a0ed86f18aeea7aed06d1f6
reth,engine-api,race_condition,internal_only,Info,B_corroborated,fix: race condition in test setup (#7448),https://github.com/paradigmxyz/reth/commit/57ee0c31bebca57d5b964beb466328e0ccab7ca1
reth,p2p,race_condition,internal_only,Info,B_corroborated,test: fix connect many race condition (#6653),https://github.com/paradigmxyz/reth/commit/6204ec7298212ffc7c2b3b2418bce39fa6a73e6a
reth,database,race_condition,internal_only,Info,B_corroborated,fix(db): race condition in Tx cached handles (#6923),https://github.com/paradigmxyz/reth/commit/a79db0f83989865eb51be4444bafdef9684d7b6c
reth,crypto,race_condition,malformed_input,Info,B_corroborated,fix(provider): history by block hash race condition (#6669),https://github.com/paradigmxyz/reth/commit/c72fcd4d9285d1ef36723c87246e05245156c43e
reth,p2p,race_condition,peer,Info,B_corroborated,fix: race condition concurrent in and out from same peer (#7317),https://github.com/paradigmxyz/reth/commit/b58cca7f9108dab01976ba499cf8e70ff2e0085d
reth,p2p,race_condition,internal_only,Info,B_corroborated,test: fix event race condition (#2729),https://github.com/paradigmxyz/reth/commit/170a606f77f6aa761560262b3906308ef4ab11a0
reth,p2p,race_condition,internal_only,Info,B_corroborated,test: fix another event race condition (#2730),https://github.com/paradigmxyz/reth/commit/ebdfa2522a15c0302e031020284473dd2d370f2f
reth,p2p,race_condition,internal_only,Info,B_corroborated,test: fix flaky shutdown test with race condition (#3043),https://github.com/paradigmxyz/reth/commit/d4b9ab0d054979c2f08f6cb710e81b2172b3368c
reth,txpool,consensus_divergence,malformed_input,Info,B_corroborated,Fixed txpool memory leak (#4599),https://github.com/paradigmxyz/reth/releases/tag/v0.1.0-alpha.9
reth,rpc,missing_input_validation,crafted_state,High,A_authoritative,A fix of critical bug during live sync that could lead to panic or bad,https://github.com/paradigmxyz/reth/releases/tag/v0.1.0-alpha.21
reth,transactions,resource_exhaustion,crafted_state,Info,B_corroborated,[Rework](https://github.com/paradigmxyz/reth/pull/6590) of the network,https://github.com/paradigmxyz/reth/releases/tag/v0.2.0-beta.1
reth,transactions,resource_exhaustion,crafted_state,Info,B_corroborated,"Resource leak fixes, such as a [memory leak](https://github.com/paradi",https://github.com/paradigmxyz/reth/releases/tag/v0.2.0-beta.1
reth,rpc,consensus_divergence,crafted_state,Info,B_corroborated,fix: dont panic on invalud fcu response by @mattsse in https://github.,https://github.com/paradigmxyz/reth/releases/tag/v1.0.0-rc.1
reth,txpool,resource_exhaustion,malformed_input,High,A_authoritative,"Stable**: Since releasing reth 0.2.0-beta.6 in April 2024, there have ",https://github.com/paradigmxyz/reth/releases/tag/v1.0.0
reth,state-trie,improper_state_update,crafted_state,Info,B_corroborated,test: include unexpected event in panic by @mattsse in https://github.,https://github.com/paradigmxyz/reth/releases/tag/v1.0.1
reth,p2p,other,malformed_input,Info,C_candidate,chore(meta): remove security link from issue template config by @DaniP,https://github.com/paradigmxyz/reth/releases/tag/v1.0.1
reth,block-processing,unhandled_error_or_nil,malicious_block,Info,B_corroborated,chore: track_caller for functions that panic by @mattsse in https://gi,https://github.com/paradigmxyz/reth/releases/tag/v1.0.4
reth,block-processing,unhandled_error_or_nil,internal_only,Info,B_corroborated,fix(stages): do not panic in `disable_all` by @shekhirin in https://gi,https://github.com/paradigmxyz/reth/releases/tag/v1.0.4
reth,rpc,missing_input_validation,crafted_state,Info,C_candidate,chore: include path in panic by @mattsse in https://github.com/paradig,https://github.com/paradigmxyz/reth/releases/tag/v1.1.2
reth,txpool,race_condition,crafted_state,Info,B_corroborated,chore(trie): do not panic in trie cursor subnode `Debug` impl by @shek,https://github.com/paradigmxyz/reth/releases/tag/v1.4.1
reth,txpool,race_condition,malformed_input,Info,B_corroborated,fix: storage lock race condition by @DaniPopes in https://github.com/p,https://github.com/paradigmxyz/reth/releases/tag/v1.7.0
reth,rpc,improper_state_update,malformed_input,Info,B_corroborated,chore(engine): avoid panic on mpsc send in sparse trie worker by @sash,https://github.com/paradigmxyz/reth/releases/tag/v1.8.0
reth,txpool,improper_state_update,malformed_input,Info,B_corroborated,fix(reth-bench): do not panic on empty results by @shekhirin in https:,https://github.com/paradigmxyz/reth/releases/tag/v1.8.0
reth,p2p,improper_state_update,crafted_state,Info,B_corroborated,fix: avoid panic in new-payload-fcu benchmark by @LandLord529 in https,https://github.com/paradigmxyz/reth/releases/tag/v1.9.0
reth,rpc,improper_state_update,crafted_state,Info,C_candidate,fix: Bearer token parsing vulnerability  by @viktorking7 in https://gi,https://github.com/paradigmxyz/reth/releases/tag/v1.9.0
reth,rpc,missing_input_validation,malformed_input,Info,B_corroborated,Fixed panic in `eth_feeHistory` ([#20969](https://github.com/paradigmx,https://github.com/paradigmxyz/reth/releases/tag/v1.10.0
reth,state-trie,improper_state_update,malformed_input,Info,B_corroborated,fix(trie): panic in sparse trie proof workers,https://github.com/paradigmxyz/reth/releases/tag/v1.11.3
reth,state-trie,improper_state_update,malformed_input,Info,B_corroborated,cherry-pick: install rayon panic handler (37f5b3a),https://github.com/paradigmxyz/reth/releases/tag/v1.11.3
reth,state-trie,unhandled_error_or_nil,malformed_input,Info,B_corroborated,Avoid boundary parent unwrap panic in parallel sparse reveal ([#23171],https://github.com/paradigmxyz/reth/releases/tag/v2.0.0
reth,other,unhandled_error_or_nil,internal_only,Info,B_corroborated,Install panic handler on all worker pools ([#22993](https://github.com,https://github.com/paradigmxyz/reth/releases/tag/v2.0.0
reth,p2p,resource_exhaustion,peer,High,A_authoritative,libp2p DoS vulnerability from lack of resource management,https://rustsec.org/advisories/RUSTSEC-2022-0084.html
reth,engine-api,improper_state_update,malformed_input,Unrated,B_corroborated,fix: skip already-known executed blocks,https://github.com/paradigmxyz/reth/pull/23987
reth,state-trie,improper_state_update,malformed_input,Unrated,B_corroborated,fix(trie): another branch collapse edge-case,https://github.com/paradigmxyz/reth/pull/23089
reth,transactions,unhandled_error_or_nil,crafted_state,Unrated,B_corroborated,fix(libmdbx): handle errors gracefully in TransactionInner::drop,https://github.com/paradigmxyz/reth/pull/21368
reth,engine-api,unhandled_error_or_nil,malicious_block,Unrated,B_corroborated,fix: handle incomplete receipts gracefully in receipt root task,https://github.com/paradigmxyz/reth/pull/21285
reth,state-trie,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,fix(engine): return error on updates channel disconnect in sparse trie,https://github.com/paradigmxyz/reth/pull/22139
reth,state-trie,consensus_divergence,malformed_input,Unrated,B_corroborated,fix(trie): subtrie root node too small to have hash,https://github.com/paradigmxyz/reth/pull/22114
reth,transactions,missing_input_validation,malformed_input,Unrated,B_corroborated,fix(engine): guard receipt streaming against duplicate indices,https://github.com/paradigmxyz/reth/pull/21512
reth,rpc,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,fix(rpc): validate eth_feeHistory newest_block against chain head,https://github.com/paradigmxyz/reth/pull/20969
reth,database,integer_overflow_underflow,internal_only,Unrated,B_corroborated,fix(prune): use saturating_sub in PruneLimiter::deleted_entries_limit_,https://github.com/paradigmxyz/reth/pull/19535
reth,block-processing,integer_overflow_underflow,malicious_block,Unrated,B_corroborated,fix: prevent integer underflow in pipeline unwind target calculation,https://github.com/paradigmxyz/reth/pull/18743
reth,state-trie,unhandled_error_or_nil,malformed_input,Unrated,C_candidate,fix: replace unwrap with proper error handling in ShardedKey decode,https://github.com/paradigmxyz/reth/pull/17902
reth,other,unhandled_error_or_nil,internal_only,Unrated,B_corroborated,fix: critical error handling in ExEx launcher,https://github.com/paradigmxyz/reth/pull/17627
reth,state-trie,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,fix: replace unsafe unwrap with proper error handling,https://github.com/paradigmxyz/reth/pull/17867
reth,state-trie,resource_exhaustion,malformed_input,Unrated,B_corroborated,perf: reuse accounts trie in payload processing,https://github.com/paradigmxyz/reth/pull/16836
reth,state-trie,unhandled_error_or_nil,malformed_input,Unrated,B_corroborated,fix(trie): reveal blinded sparse trie when calculating root,https://github.com/paradigmxyz/reth/pull/14449
reth,state-trie,resource_exhaustion,malformed_input,Unrated,B_corroborated,fix: use proofs from prefetch and updates for root completion,https://github.com/paradigmxyz/reth/pull/14222
reth,txpool,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,fix(pool-args): `saturating_mul` max sizes to avoid overflow,https://github.com/paradigmxyz/reth/pull/12350
reth,evm,missing_input_validation,malicious_tx,Unrated,C_candidate,fix: actually use `RevmBytecode::new_raw_checked`,https://github.com/paradigmxyz/reth/pull/10899
reth,p2p,serialization_bug,malformed_input,Unrated,B_corroborated,fix(discv5): no address cli arg,https://github.com/paradigmxyz/reth/pull/8130
reth,transactions,consensus_divergence,crafted_state,Unrated,B_corroborated,fix(stages): division by zero in headers progress,https://github.com/paradigmxyz/reth/pull/6262
reth,other,unhandled_error_or_nil,internal_only,Unrated,C_candidate,fix: use latest header in autoseal,https://github.com/paradigmxyz/reth/pull/3239
reth,rpc,missing_bounds_check,malformed_input,Unrated,B_corroborated,fix(rpc): initialize arena with root node,https://github.com/paradigmxyz/reth/pull/2611
reth,rpc,resource_exhaustion,malformed_input,Unrated,C_candidate,fix: checked u64 downcast,https://github.com/paradigmxyz/reth/pull/2122
reth,state-trie,missing_bounds_check,malicious_p2p_message,Unrated,B_corroborated,fix: consider empty headers response edge case,https://github.com/paradigmxyz/reth/pull/1180
reth,rpc,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,fix(rpc): prevent u64 underflow when re-executing genesis block,https://github.com/paradigmxyz/reth/pull/22532
reth,state-trie,integer_overflow_underflow,crafted_state,Unrated,B_corroborated,perf: use separate pool for save_blocks,https://github.com/paradigmxyz/reth/pull/21764
reth,state-trie,integer_overflow_underflow,large_input,Unrated,B_corroborated,fix(compact): prevent bitflag overflow by using usize accumulator,https://github.com/paradigmxyz/reth/pull/19408
reth,engine-api,integer_overflow_underflow,internal_only,Unrated,B_corroborated,fix: Prevent u64 timestamp wrap-around in LocalMiner,https://github.com/paradigmxyz/reth/pull/18791
reth,block-processing,resource_exhaustion,malicious_block,Unrated,B_corroborated,fix: convert anchor() method from recursive to iterative,https://github.com/paradigmxyz/reth/pull/17909
reth,rpc,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,fix(hive): overflow when timestamp is `u64::max`,https://github.com/paradigmxyz/reth/pull/14132
reth,transactions,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,fix(provider): fix sub overflow on `tx_range` queries for empty blocks,https://github.com/paradigmxyz/reth/pull/11568
reth,engine-api,integer_overflow_underflow,internal_only,Unrated,B_corroborated,fix: overflow on persistence check,https://github.com/paradigmxyz/reth/pull/9892
reth,other,integer_overflow_underflow,internal_only,Unrated,B_corroborated,fix(commands): prevents potential arithmetic underflow in debug comman,https://github.com/paradigmxyz/reth/pull/8883
reth,sync,integer_overflow_underflow,large_input,Unrated,B_corroborated,Fix body stage insufficient backpressure,https://github.com/paradigmxyz/reth/pull/7350
reth,state-trie,integer_overflow_underflow,crafted_state,Unrated,C_candidate,chore: use safe math when calculating missing senders,https://github.com/paradigmxyz/reth/pull/7099
reth,sync,other,internal_only,Unrated,C_candidate,chore(node-core): add stage id to eta overflow log,https://github.com/paradigmxyz/reth/pull/6991
reth,block-processing,integer_overflow_underflow,malicious_block,Unrated,B_corroborated,fix: Canyon timestamp overflow,https://github.com/paradigmxyz/reth/pull/6990
reth,evm,resource_exhaustion,malicious_tx,Unrated,C_candidate,fix: push_trace iteratively,https://github.com/paradigmxyz/reth/pull/2979
reth,sync,other,internal_only,Unrated,B_corroborated,ci: add sync ci job,https://github.com/paradigmxyz/reth/pull/1330
reth,p2p,serialization_bug,malicious_p2p_message,Unrated,B_corroborated,fix(net): bind discovery to net-if address,https://github.com/paradigmxyz/reth/pull/24178
reth,transactions,improper_state_update,crafted_state,Unrated,B_corroborated,fix(provider): skip sender pruning during reorg when sender_recovery i,https://github.com/paradigmxyz/reth/pull/22271
reth,transactions,consensus_divergence,crafted_state,Unrated,B_corroborated,feat(rocksdb): static file based healing for TransactionHashNumbers,https://github.com/paradigmxyz/reth/pull/21343
reth,transactions,improper_state_update,malformed_input,Unrated,B_corroborated,bug(stages): TxLookup/Sender stages fix range if there is no tx,https://github.com/paradigmxyz/reth/pull/3479
reth,gas,integer_overflow_underflow,malformed_input,Unrated,B_corroborated,refactor: spawn full block validation,https://github.com/paradigmxyz/reth/pull/24160
reth,transactions,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,feat: introduce memory-bound channel for network<->tx manager messages,https://github.com/paradigmxyz/reth/pull/23802
reth,transactions,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,feat: bound memory footpring of p2p messages,https://github.com/paradigmxyz/reth/pull/23718
reth,other,other,malformed_input,Unrated,B_corroborated,chore: fix cargo deny advisories,https://github.com/paradigmxyz/reth/pull/21894
reth,p2p,resource_exhaustion,malicious_p2p_message,Unrated,B_corroborated,feat: add udp packet ratelimiting,https://github.com/paradigmxyz/reth/pull/8406
reth,state-trie,resource_exhaustion,crafted_state,Unrated,B_corroborated,feat(migrate-v2): migrate mdbx -> rocksdb,https://github.com/paradigmxyz/reth/pull/24230
reth,state-trie,resource_exhaustion,crafted_state,Unrated,B_corroborated,fix: avoid OOM during init-state by dropping prefix sets,https://github.com/paradigmxyz/reth/pull/23166
